Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
32618715,02/06/2016 11:53:59 AM,03/19/2016 01:14:39 PM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10018,1407 BROADWAY,BROADWAY,WEST 38 STREET,WEST 39 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/26/2016 11:53:59 AM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 01:14:39 PM,05 MANHATTAN,MANHATTAN,987810,213775,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75343880205395,-73.98715073117594,"(40.75343880205395, -73.98715073117594)"
32618853,02/06/2016 11:55:08 AM,03/05/2016 10:33:24 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,,243-1-243- NEW YORK STATE ROUTE 25,NEW YORK STATE ROUTE 25,,,,,,,,N/A,Closed,02/26/2016 11:55:08 AM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/05/2016 10:33:24 AM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
32616540,02/06/2016 11:55:59 AM,02/16/2016 07:22:57 AM,DOT,Department of Transportation,Street Sign - Damaged,One Way,Street,11213,,,,,HAMPTON PLACE,STERLING PLACE,INTERSECTION,BROOKLYN,,N/A,Closed,02/19/2016 06:16:53 AM,The Department of Transportation has completed the request or corrected the condition.,02/16/2016 07:22:57 AM,08 BROOKLYN,BROOKLYN,1000659,184116,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.672017428839,-73.94084655299422,"(40.672017428839, -73.94084655299422)"
32612178,02/06/2016 12:02:32 PM,03/25/2016 03:43:02 PM,DOT,Department of Transportation,Broken Parking Meter,Coin or Card Did Not Register,Street,11372,,,,,37 AVENUE,73 STREET,INTERSECTION,JACKSON HEIGHTS,,N/A,Closed,02/26/2016 12:02:32 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/25/2016 03:43:02 PM,03 QUEENS,QUEENS,1013978,212126,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.748863460216285,-73.89270872944097,"(40.748863460216285, -73.89270872944097)"
32614086,02/06/2016 12:04:00 PM,03/05/2016 07:14:56 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,11385,70-16 FRESH POND ROAD,FRESH POND ROAD,70 AVENUE,71 AVENUE,,,ADDRESS,RIDGEWOOD,,N/A,Closed,02/26/2016 12:04:00 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:14:56 AM,05 QUEENS,QUEENS,1013322,195199,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70240517361733,-73.89514941938856,"(40.70240517361733, -73.89514941938856)"
32612060,02/06/2016 12:04:20 PM,02/06/2016 10:35:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,11220,,,,,3 AVENUE,WAKEMAN PLACE,INTERSECTION,BROOKLYN,,N/A,Closed,,,02/06/2016 10:35:00 PM,10 BROOKLYN,BROOKLYN,977380,171762,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.638120943983566,-74.02475335038832,"(40.638120943983566, -74.02475335038832)"
32617001,02/06/2016 12:05:17 PM,03/05/2016 07:03:59 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,11428,220-23 JAMAICA AVENUE,JAMAICA AVENUE,220 STREET,221 STREET,,,ADDRESS,QUEENS VILLAGE,,N/A,Closed,02/26/2016 12:05:17 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:03:59 AM,13 QUEENS,QUEENS,1057982,201390,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.719138497014185,-73.73401231370603,"(40.719138497014185, -73.73401231370603)"
32616128,02/06/2016 12:05:33 PM,02/09/2016 01:45:40 PM,DOT,Department of Transportation,Ferry Inquiry,Lost and Found,Terminal,,,,,,,,,,,N/A,Closed,03/07/2016 12:05:33 PM,"The Department of Transportation found the lost item. If you have not been contacted, please contact the Staten Island Ferry Office at (718) 876-8441.",02/09/2016 01:45:40 PM,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,N/A,St. George Terminal (Staten Island),,,
32613165,02/06/2016 12:06:31 PM,03/25/2016 03:43:05 PM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,11235,,,,,EMMONS AVENUE,EAST   19 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,02/26/2016 12:06:31 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/25/2016 03:43:05 PM,15 BROOKLYN,BROOKLYN,998247,151879,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.58353781246077,-73.94960851696057,"(40.58353781246077, -73.94960851696057)"
32613786,02/06/2016 12:06:55 PM,02/11/2016 12:53:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10019,200 WEST   51 STREET,WEST   51 STREET,7 AVENUE,BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,,02/11/2016 12:53:00 PM,05 MANHATTAN,MANHATTAN,988977,216808,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76176306558689,-73.98293649300031,"(40.76176306558689, -73.98293649300031)"
32616800,02/06/2016 12:09:29 PM,03/05/2016 07:03:56 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,11215,,,,,7 AVENUE,14 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,02/26/2016 12:09:29 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:03:56 AM,06 BROOKLYN,BROOKLYN,988664,181148,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66388503708357,-73.98408973955554,"(40.66388503708357, -73.98408973955554)"
32615834,02/06/2016 12:09:48 PM,03/17/2016 08:29:25 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10022,,,,,EAST   51 STREET,5 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,02/26/2016 12:09:48 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/17/2016 08:29:25 AM,05 MANHATTAN,MANHATTAN,990693,215862,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.759165454302135,-73.97674298948706,"(40.759165454302135, -73.97674298948706)"
32613163,02/06/2016 12:10:48 PM,03/05/2016 07:03:30 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,11428,220-13 JAMAICA AVENUE,JAMAICA AVENUE,220 STREET,221 STREET,,,ADDRESS,QUEENS VILLAGE,,N/A,Closed,02/26/2016 12:10:48 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:03:31 AM,13 QUEENS,QUEENS,1057958,201373,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71909203631186,-73.73409907916852,"(40.71909203631186, -73.73409907916852)"
32616024,02/06/2016 12:13:03 PM,03/05/2016 07:16:01 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10002,,,,,BOWERY,RIVINGTON STREET,INTERSECTION,NEW YORK,,N/A,Closed,02/26/2016 12:13:03 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:16:01 AM,03 MANHATTAN,MANHATTAN,986044,202187,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7216331449677,-73.99352792494568,"(40.7216331449677, -73.99352792494568)"
32618732,02/06/2016 12:18:22 PM,03/19/2016 08:09:13 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10007,,,,,READE STREET,BROADWAY,INTERSECTION,NEW YORK,,N/A,Closed,02/26/2016 12:18:22 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 08:09:13 AM,01 MANHATTAN,MANHATTAN,982618,199653,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.71467795502912,-74.00588702581042,"(40.71467795502912, -74.00588702581042)"
32618721,02/06/2016 12:18:48 PM,03/19/2016 11:01:04 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10013,174 MULBERRY STREET,MULBERRY STREET,GRAND STREET,BROOME STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/26/2016 12:18:48 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 11:01:04 AM,02 MANHATTAN,MANHATTAN,985102,201681,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.720244437908484,-73.99692636954032,"(40.720244437908484, -73.99692636954032)"
32615997,02/06/2016 12:18:50 PM,03/19/2016 11:19:11 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10029,1200 5 AVENUE,5 AVENUE,EAST 101 STREET,EAST 102 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/26/2016 12:18:50 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 11:19:11 AM,11 MANHATTAN,MANHATTAN,997165,227527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7911757272341,-73.95335888261103,"(40.7911757272341, -73.95335888261103)"
32617579,02/06/2016 12:21:00 PM,02/06/2016 02:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,10013,,,,,CENTRE STREET,WALKER STREET,INTERSECTION,NEW YORK,,N/A,Closed,,,02/06/2016 02:30:00 PM,01 MANHATTAN,MANHATTAN,984174,200725,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71762048851594,-74.00027416281506,"(40.71762048851594, -74.00027416281506)"
32617825,02/06/2016 12:21:19 PM,03/19/2016 09:29:52 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10019,51 WEST 51 STREET,WEST 51 STREET,ROCKEFELLER PLAZA,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,N/A,Closed,02/27/2016 12:21:19 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 09:29:52 AM,05 MANHATTAN,MANHATTAN,990113,216186,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.760055154923755,-73.9788363070422,"(40.760055154923755, -73.9788363070422)"
32615294,02/06/2016 12:21:24 PM,02/06/2016 05:28:55 PM,DOT,Department of Transportation,Sidewalk Condition,Sidewalk Collapsed,Sidewalk,10469,2563 FENTON AVENUE,FENTON AVENUE,MACE AVENUE,ALLERTON AVENUE,,,ADDRESS,BRONX,,N/A,Closed,02/09/2016 12:21:24 PM,The Department of Transportation has determined that this issue is not within its jurisdiction.,02/06/2016 05:28:55 PM,11 BRONX,BRONX,1027282,253981,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.86368895807146,-73.84442508852763,"(40.86368895807146, -73.84442508852763)"
32618708,02/06/2016 12:23:52 PM,03/05/2016 07:04:06 AM,DOT,Department of Transportation,Broken Muni Meter,Coin or Card Did Not Register,Street,10001,9 AVENUE,9 AVENUE,WEST 29 STREET,WEST 30 STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,02/26/2016 12:23:52 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/05/2016 07:04:06 AM,04 MANHATTAN,MANHATTAN,984705,212730,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75057124650494,-73.99835781864277,"(40.75057124650494, -73.99835781864277)"
32616050,02/06/2016 12:24:05 PM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11427,75-05 WINCHESTER BOULEVARD,WINCHESTER BOULEVARD,GCP EB EXIT WINCHESTER BLVD,VANDERBILT MOTOR PARKWAY,,,ADDRESS,QUEENS VILLAGE,,N/A,Open,05/06/2016 12:24:05 PM,The Department of Transportation requires 90 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,13 QUEENS,QUEENS,1058154,209730,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74202821372536,-73.7333002272282,"(40.74202821372536, -73.7333002272282)"
32612984,02/06/2016 12:27:00 PM,02/10/2016 10:49:00 AM,DOT,Department of Transportation,Street Light Condition,Fixture/Luminaire Missing,,,1064 43 ST E,43 ST E,AVE I,AVE J,,,ADDRESS,,,N/A,Closed,,,02/10/2016 10:49:00 AM,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32618922,02/06/2016 12:27:43 PM,02/09/2016 01:22:39 PM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10011,WEST 15 STREET,WEST 15 STREET,10 AVENUE,11 AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,05/06/2016 12:27:43 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",02/09/2016 01:22:39 PM,04 MANHATTAN,MANHATTAN,982002,209973,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74300369967074,-74.0081125371023,"(40.74300369967074, -74.0081125371023)"
32618991,02/06/2016 12:31:16 PM,02/08/2016 01:59:18 PM,DOT,Department of Transportation,Street Condition,Cave-in,Street,10314,,,,,COLLEGE AVENUE,JEWETT AVENUE,INTERSECTION,STATEN ISLAND,,N/A,Closed,02/16/2016 12:31:16 PM,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,02/08/2016 01:59:18 PM,01 STATEN ISLAND,STATEN ISLAND,947660,165558,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.621019379123695,-74.13180398269165,"(40.621019379123695, -74.13180398269165)"
32615985,02/06/2016 12:33:59 PM,02/09/2016 01:24:54 PM,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,10011,WEST 15 STREET,WEST 15 STREET,10 AVENUE,11 AVENUE,,,BLOCKFACE,NEW YORK,,N/A,Closed,05/06/2016 12:33:59 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",02/09/2016 01:24:54 PM,04 MANHATTAN,MANHATTAN,982002,209973,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74300369967074,-74.0081125371023,"(40.74300369967074, -74.0081125371023)"
32615849,02/06/2016 12:34:10 PM,03/25/2016 03:42:59 PM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10019,1657 BROADWAY,BROADWAY,WEST 51 STREET,WEST 52 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/27/2016 12:34:10 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/25/2016 03:42:59 PM,05 MANHATTAN,MANHATTAN,988830,217016,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76233404946789,-73.98346699132787,"(40.76233404946789, -73.98346699132787)"
32612581,02/06/2016 12:40:00 PM,02/06/2016 01:20:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11418,,,,,HILLSIDE AVENUE,123 STREET,INTERSECTION,Richmond Hill,,N/A,Closed,,,02/06/2016 01:20:00 PM,09 QUEENS,QUEENS,1031954,195186,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.70228866307139,-73.82795179632043,"(40.70228866307139, -73.82795179632043)"
32612585,02/06/2016 12:41:00 PM,02/06/2016 02:30:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,11422,,,,,BROOKVILLE BOULEVARD,147 AVENUE,INTERSECTION,Rosedale,,N/A,Closed,,,02/06/2016 02:30:00 PM,13 QUEENS,QUEENS,1054985,178890,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.65740589843868,-73.7450601378565,"(40.65740589843868, -73.7450601378565)"
32613186,02/06/2016 12:41:19 PM,,DOT,Department of Transportation,Street Condition,"Rough, Pitted or Cracked Roads",Street,11385,,,,,FRESH POND ROAD,METROPOLITAN AVENUE,INTERSECTION,RIDGEWOOD,,N/A,Open,05/06/2016 12:41:19 PM,The Department of Transportation requires 90 days to respond to this type of complaint.  Please note your Service Request number for future reference.,,05 QUEENS,QUEENS,1011808,198947,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7126973856682,-73.90059444155973,"(40.7126973856682, -73.90059444155973)"
32618855,02/06/2016 12:42:04 PM,03/05/2016 10:41:56 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10001,263 9 AVENUE,9 AVENUE,WEST 25 STREET,WEST 26 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,02/26/2016 12:42:04 PM,General maintenance and cleaning is on a regular schedule. The next scheduled maintenance and cleaning will correct the condition.,03/05/2016 10:41:56 AM,04 MANHATTAN,MANHATTAN,984219,211858,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74817783796551,-74.00011188086401,"(40.74817783796551, -74.00011188086401)"
32616449,02/06/2016 12:43:00 PM,02/06/2016 05:45:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Controller,,,,,,,FRANCIS LEWIS BLVD,121 AVE,INTERSECTION,,,N/A,Closed,,,02/06/2016 05:45:00 PM,Unspecified QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
32611929,02/06/2016 12:43:51 PM,02/11/2016 11:30:00 AM,DOT,Department of Transportation,Street Condition,Pothole,,11411,234-16 LINDEN BOULEVARD,LINDEN BOULEVARD,CROSS ISLAND PY SB EN LINDEN BL,234 STREET,,,ADDRESS,Cambria Heights,,N/A,Closed,,,02/11/2016 11:30:00 AM,13 QUEENS,QUEENS,1059697,191097,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69087231227765,-73.72794082611182,"(40.69087231227765, -73.72794082611182)"
32616837,02/06/2016 12:44:03 PM,03/19/2016 09:34:04 AM,DOT,Department of Transportation,Broken Muni Meter,No Receipt,Street,10023,205 WEST END AVENUE,WEST END AVENUE,WEST END AVENUE,FREEDOM PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,02/27/2016 12:44:03 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",03/19/2016 09:34:04 AM,07 MANHATTAN,MANHATTAN,988023,222932,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7785723090326,-73.98637680057985,"(40.7785723090326, -73.98637680057985)"
